OWNER,TITLE,MAPGEO
KT_BS,Wege Basel,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wege Basel||https://wms.geo.bs.ch/?||MN_Strassentypen_WegeBasel||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Strassen und Wege in Riehen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Strassen und Wege in Riehen||https://wms.geo.bs.ch/?||MN_Strassentypen_StrassenWegeRiehen||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Makrozoobenthos,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Makrozoobenthos||https://wms.geo.bs.ch/?||MZ_Makrozoobenthos||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zonenplan Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zonenplan Bettingen||https://wms.geo.bs.ch/?||Zonenplan Bettingen||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Grundnutzung Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grundnutzung Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Grundnutzung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Orientierender Planinhalt Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Orientierender Planinhalt Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Orientierend||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bebauungsplan Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bebauungsplan Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Bebauungsplan||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Linienbezogene Festlegung Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Linienbezogene Festlegung Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Linien||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,NB_Nutzungsplanung_Rekurs,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||NB_Nutzungsplanung_Rekurs||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Rekurs||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Rekurs Punkte Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs Punkte Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Rekurs_Punkt||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Rekurs Linie Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs Linie Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Rekurs_Linie||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Rekurs Polygon Grundnutzung Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs Polygon Grundnutzung Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Rekurs_Polygon_Grundnutzung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Rekurs Polygon Überlagernd Bettingen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs Polygon Überlagernd Bettingen||https://wms.geo.bs.ch/?||NB_Nutzungsplanung_Rekurs_Polygon_Ueberlagernd||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zonenplan Basel,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zonenplan Basel||https://wms.geo.bs.ch/?||Zonenplan Basel||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Grundnutzung Basel,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grundnutzung Basel||https://wms.geo.bs.ch/?||Grundnutzung Basel||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Orientierender Planinhalt Basel,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Orientierender Planinhalt Basel||https://wms.geo.bs.ch/?||Orientierender Planinhalt Basel||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Überlagernde Festlegung Basel,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überlagernde Festlegung Basel||https://wms.geo.bs.ch/?||Überlagernde Festlegung Basel||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Rekurs Basel,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs Basel||https://wms.geo.bs.ch/?||Rekurs Basel||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Zone 2a,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 2a||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z2A||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 2,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 2||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z2||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 3,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 3||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z3||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 4,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 4||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z4||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 5a,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 5a||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z5A||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 5,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 5||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z5||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 6,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 6||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z6||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 7 Industrie- und Gewerbezone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 7 Industrie- und Gewerbezone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Z7||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Grünzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grünzone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_GR||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Grünanlagenzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grünanlagenzone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_GA||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Landwirtschaftszone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Landwirtschaftszone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_LZ||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Stadt- und Dorfbild-Schonzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt- und Dorfbild-Schonzone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_SO||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Stadt- und Dorfbild-Schonzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt- und Dorfbild-Schonzone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_SU||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone für Nutzung im öffentlichen Interesse - NöI,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone für Nutzung im öffentlichen Interesse - NöI||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_NOI||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Label Grundnutzung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Label Grundnutzung||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Grundnutzung_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Wald,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wald||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_OrientierenderPlaninhalt_WL||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bahnareal,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bahnareal||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_OrientierenderPlaninhalt_AB||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,NP_Nutzungsplanung_OrientierenderPlaninhalt_Label,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||NP_Nutzungsplanung_OrientierenderPlaninhalt_Label||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_OrientierenderPlaninhalt_Label||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Label Bahnareal und Wald,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Label Bahnareal und Wald||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_OrientierenderPlaninhalt_Label_ABWL||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Label Grenze Landschaftsrichtplan,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Label Grenze Landschaftsrichtplan||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Linien_Landschaftsrichtplan_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Grenze Landschaftsrichtplan,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grenze Landschaftsrichtplan||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Linien_Landschaftsrichtplan||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Baumbestand,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Baumbestand||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Ueberlagernd_Baumbestand||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Landschaftsschutzzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Landschaftsschutzzone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Ueberlagernd_Landschaftsschutzzone||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Naturschutzzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Naturschutzzone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Ueberlagernd_Naturschutzzone||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Naturschonzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Naturschonzone||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Ueberlagernd_Naturschonzone||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Industrieerleichterung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Industrieerleichterung||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Ueberlagernd_Industrieerleichterung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Grenze Siedlungsgebiet,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grenze Siedlungsgebiet||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Linien_Siedlungsgrenze||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Naturschutzobjekt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Naturschutzobjekt||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Objekte_Naturschutzobjekte||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,NP_Nutzungsplanung_Ueberlagernd_Label,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||NP_Nutzungsplanung_Ueberlagernd_Label||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Ueberlagernd_Label||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Label überlagernde Nutzung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Label überlagernde Nutzung||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Ueberlagernd_Flaechen_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Label Grenze Siedlungsgebiet,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Label Grenze Siedlungsgebiet||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Linien_Siedlungsgrenze_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Label Naturschutzobjekt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Label Naturschutzobjekt||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Objekte_Naturschutzobjekte_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bebauungsplan / Spezielle Nutzungsvorschrift,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bebauungsplan / Spezielle Nutzungsvorschrift||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Bebauungsplan_Bebauungsplan||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Rekurs hängig (Punkt),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs hängig (Punkt)||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Rekurs_Punkt||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Rekurs hängig (Linie),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs hängig (Linie)||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Rekurs_Linie||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,NP_Nutzungsplanung_Rekurs_Flaeche,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||NP_Nutzungsplanung_Rekurs_Flaeche||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Rekurs_Flaeche||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Rekurs hängig (Fläche),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs hängig (Fläche)||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Rekurs_Polygon_Grundnutzung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Rekurs hängig (Überlagernde Festlegung),https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs hängig (Überlagernde Festlegung)||https://wms.geo.bs.ch/?||NP_Nutzungsplanung_Rekurs_Polygon_Ueberlagernd||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zonenplan Riehen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zonenplan Riehen||https://wms.geo.bs.ch/?||Zonenplan Riehen||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Grundnutzung Riehen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grundnutzung Riehen||https://wms.geo.bs.ch/?||Grundnutzung Riehen||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Orientierender Planinhalt Riehen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Orientierender Planinhalt Riehen||https://wms.geo.bs.ch/?||Orientierender Planinhalt Riehen||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Überlagernde Festlegung Riehen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Überlagernde Festlegung Riehen||https://wms.geo.bs.ch/?||Überlagernde Festlegung Riehen||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Rekurs Riehen,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Rekurs Riehen||https://wms.geo.bs.ch/?||Rekurs Riehen||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Zone 2a,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 2a||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_Z2A||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 2,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 2||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_Z2||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 2r,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 2r||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_Z2R||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 3,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 3||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_Z3||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 4,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 4||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_Z4||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,"Arbeitsszone, gemäss Zone 2","https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Arbeitsszone, gemäss Zone 2||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_AZ2||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4"
KT_BS,"Arbeitsszone, gemäss Zone 3","https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Arbeitsszone, gemäss Zone 3||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_AZ3||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4"
KT_BS,Grünzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grünzone||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_GR||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Grünanlagenzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grünanlagenzone||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_GA||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Landwirtschaftszone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Landwirtschaftszone||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_LZ||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Stadt- und Dorfbild-Schonzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt- und Dorfbild-Schonzone||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_SO||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Stadt- und Dorfbild-Schutzzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Stadt- und Dorfbild-Schutzzone||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_SU||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone für Nutzung im öffentlichen Interesse - NöI,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone für Nutzung im öffentlichen Interesse - NöI||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_NOI||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Freizeitgarten,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Freizeitgarten||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_FZG||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,NöI - Zweckbestimmung Label,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||NöI - Zweckbestimmung Label||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_NOI_Zweckbestimmung||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Grundnutzung Label,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grundnutzung Label||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Grundnutzung_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Wald,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wald||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_OrientierenderPlaninhalt_WL||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bahnareal,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bahnareal||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_OrientierenderPlaninhalt_AB||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,RN_Nutzungsplanung_OrientierenderPlaninhalt_Label,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||RN_Nutzungsplanung_OrientierenderPlaninhalt_Label||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_OrientierenderPlaninhalt_Label||1.3.0&E=2618933.5489678243&N=1263281.2626930722&zoom=2
KT_BS,Wald Label,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wald Label||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_OrientierenderPlaninhalt_WL_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bahnanlagen Label,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bahnanlagen Label||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_OrientierenderPlaninhalt_AB_Label||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Landschaftsschutzzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Landschaftsschutzzone||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Ueberlagernd_Landschaftsschutzzone||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Naturschutzzone,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Naturschutzzone||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Ueberlagernd_Naturschutzzone||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 2R ohne Bebauungsziffer,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 2R ohne Bebauungsziffer||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Ueberlagernd_Z2R_ohneBZ||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Wohn- und Arbeitsmischgebiet,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wohn- und Arbeitsmischgebiet||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Ueberlagernd_Wohn_Arbeitsmischgebiet||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Schutz des Baumbestandes,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Schutz des Baumbestandes||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Ueberlagernd_Baumbestand||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Bebauungsplan / Spezielle Nutzungsvorschrift / Nutzungsplan,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bebauungsplan / Spezielle Nutzungsvorschrift / Nutzungsplan||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Bebauungsplan_Bebauungsplan||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Grenze Siedlungsgebiet,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Grenze Siedlungsgebiet||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Linien_Siedlungsgrenze||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
KT_BS,Zone 2R mit Aussichtsschutz,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Zone 2R mit Aussichtsschutz||https://wms.geo.bs.ch/?||RN_Nutzungsplanung_Linien_Aussichtsschutz||1.3.0&E=2617430.4393311264&N=1262164.7773160383&zoom=4
