OWNER,TITLE,NAME,MAPGEO,ABSTRACT,KEYWORDS,CONTACT,WMSGetCap,WMTSGetCap,WFSGetCap
Bund,Niederschlag 1961-1990 (Klimanormwerte),ch.meteoschweiz.klimanormwerte-niederschlag_1961_1990,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Niederschlag 1961-1990 (Klimanormwerte)||https://wms.geo.admin.ch/de/??||ch.meteoschweiz.klimanormwerte-niederschlag_1961_1990||1.3.0,"Räumliche Analysen der langjährigen Monats- und Jahresmittel des Niederschlags in der Normperiode 1961-1990. Download (NetCDF, GeoTIFF): https://data.geo.admin.ch/browser/index.html#/collections/ch.meteoschweiz.ogd-climate-normals-grid/items/ch",ch.meteoschweiz.klimanormwerte-niederschlag_1961_1990.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Niederschlag 1991-2020 (Klimanormwerte),ch.meteoschweiz.klimanormwerte-niederschlag_aktuelle_periode,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Niederschlag 1991-2020 (Klimanormwerte)||https://wms.geo.admin.ch/de/??||ch.meteoschweiz.klimanormwerte-niederschlag_aktuelle_periode||1.3.0,"Räumliche Analysen der langjährigen Monats- und Jahresmittel des Niederschlags in der Normperiode 1991-2020. Download (NetCDF, GeoTIFF): https://data.geo.admin.ch/browser/index.html#/collections/ch.meteoschweiz.ogd-climate-normals-grid/items/ch",ch.meteoschweiz.klimanormwerte-niederschlag_aktuelle_periode.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Sonnenscheindauer 1961-1990 (Klimanormwerte),ch.meteoschweiz.klimanormwerte-sonnenscheindauer_1961_1990,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Sonnenscheindauer 1961-1990 (Klimanormwerte)||https://wms.geo.admin.ch/de/??||ch.meteoschweiz.klimanormwerte-sonnenscheindauer_1961_1990||1.3.0,"Räumliche Analysen der langjährigen Monats- und Jahresmittel der relativen Sonnenscheindauer in der Normperiode 1961-1990. Download (NetCDF, GeoTIFF): https://data.geo.admin.ch/browser/index.html#/collections/ch.meteoschweiz.ogd-climate-normals-grid/items/ch",ch.meteoschweiz.klimanormwerte-sonnenscheindauer_1961_1990.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Sonnenscheindauer 1991-2020 (Klimanormwerte),ch.meteoschweiz.klimanormwerte-sonnenscheindauer_aktuelle_periode,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Sonnenscheindauer 1991-2020 (Klimanormwerte)||https://wms.geo.admin.ch/de/??||ch.meteoschweiz.klimanormwerte-sonnenscheindauer_aktuelle_periode||1.3.0,"Räumliche Analysen der langjährigen Monats- und Jahresmittel der relativen Sonnenscheindauer in der Normperiode 1991-2020. Download (NetCDF, GeoTIFF): https://data.geo.admin.ch/browser/index.html#/collections/ch.meteoschweiz.ogd-climate-normals-grid/items/ch",ch.meteoschweiz.klimanormwerte-sonnenscheindauer_aktuelle_periode.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Temperatur 1961-1990 (Klimanormwerte),ch.meteoschweiz.klimanormwerte-temperatur_1961_1990,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Temperatur 1961-1990 (Klimanormwerte)||https://wms.geo.admin.ch/de/??||ch.meteoschweiz.klimanormwerte-temperatur_1961_1990||1.3.0,"Räumliche Analysen der langjährigen Monats- und Jahresmittel der Temperatur in der Normperiode 1961-1990. Download (NetCDF, GeoTIFF): https://data.geo.admin.ch/browser/index.html#/collections/ch.meteoschweiz.ogd-climate-normals-grid/items/ch",ch.meteoschweiz.klimanormwerte-temperatur_1961_1990.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Temperatur 1991-2020 (Klimanormwerte),ch.meteoschweiz.klimanormwerte-temperatur_aktuelle_periode,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Temperatur 1991-2020 (Klimanormwerte)||https://wms.geo.admin.ch/de/??||ch.meteoschweiz.klimanormwerte-temperatur_aktuelle_periode||1.3.0,"Räumliche Analysen der langjährigen Monats- und Jahresmittel der Temperatur in der Normperiode 1991-2020. Download (NetCDF, GeoTIFF): https://data.geo.admin.ch/browser/index.html#/collections/ch.meteoschweiz.ogd-climate-normals-grid/items/ch",ch.meteoschweiz.klimanormwerte-temperatur_aktuelle_periode.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Klimaszenarien Raumklima,ch.meteoschweiz.klimaszenarien-raumklima,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Klimaszenarien Raumklima||https://wms.geo.admin.ch/de/??||ch.meteoschweiz.klimaszenarien-raumklima||1.3.0,"Basierend auf den Klimaszenarien CH2018 wurden an 45 Stationen stündliche, physikalisch konsistente Daten von Temperatur, Feuchte, Wind und Strahlung berechnet. Diese repräsentieren typische Jahre (sogenannte Design Reference Years) und warme Sommer der Zukunft. Erhältlich sind die Daten für die Zeiträume 2020-2049 und 2045-2074 unter der Annahme verschiedener Emissionsszenarien der Treibhausgase. Sie bilden eine wichtige Grundlage für Gebäudesimulationen durch Ergänzung der Klimadaten von SIA 2028 und wurden in gemeinsamen Projekten durch MeteoSchweiz, Baudirektion Kanton Zürich, BAFU, SIA und HSLU finanziert und erarbeitet.",ch.meteoschweiz.klimaszenarien-raumklima.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Aeromagnetik Aargau 1100 m 100,ch.nagra.aeromagnetische-karte_1100,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Aeromagnetik Aargau 1100 m 100||https://wms.geo.admin.ch/de/??||ch.nagra.aeromagnetische-karte_1100||1.3.0,"Die Gesamtmagnetisierung eines Gesteins setzt sich aus der induzierten Magnetisierung, die durch das Magnetfeld der Erde hervorgerufen wird, und der remanenten Magnetisierung, die das Gestein bei seiner Bildung erhalten hat, zusammen. Regional oder lokal begrenzte Abweichungen des geomagnetischen Feldes aus einem globalen Modell, genannt Anomalien, werden vom Flugzeug gemessen. Diese Anomalien können die Identifizierung der geologischen und tektonischen Strukturen und der Präsenz der Konzentration von Mineralien ermöglichen.Im Rahmen des geophysikalischen untersuchungsprogramms der Nagra im Gebiet der Nordschweiz wurde von der Schweizerischen Geophysikalischen Kommission ein Netz von 6`250 km aeromagnetischer Linien geflogen. Das Resultat dieser Aufnahme wurde auf 4 Karten im Massstab 1:100`000 dargestellt: 2 Karten des Totalfeldes (Flughöhen von 1500 m und 1100 m) und 2 Karten des Residualfeldes nach Abzug des regionalen Trends. Sie zeigen keine Anomalien, die eine Bestimmung der Tiefe der Grundgebirgsoberfläche und des darin eingesenkten Permo-Karbon-Troges ermöglichen würden. - Papierkarte: E. KLINGELE, 1982. - Vektorkarte: Online-Version, nur Residualfeld, E. KLINGELE, 2010.",ch.nagra.aeromagnetische-karte_1100.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Aeromagnetik Aargau 1500 m 100,ch.nagra.aeromagnetische-karte_1500,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Aeromagnetik Aargau 1500 m 100||https://wms.geo.admin.ch/de/??||ch.nagra.aeromagnetische-karte_1500||1.3.0,"Die Gesamtmagnetisierung eines Gesteins setzt sich aus der induzierten Magnetisierung, die durch das Magnetfeld der Erde hervorgerufen wird, und der remanenten Magnetisierung, die das Gestein bei seiner Bildung erhalten hat, zusammen. Regional oder lokal begrenzte Abweichungen des geomagnetischen Feldes aus einem globalen Modell, genannt Anomalien, werden vom Flugzeug gemessen. Diese Anomalien können die Identifizierung der geologischen und tektonischen Strukturen und der Präsenz der Konzentration von Mineralien ermöglichen.Im Rahmen des geophysikalischen untersuchungsprogramms der Nagra im Gebiet der Nordschweiz wurde von der Schweizerischen Geophysikalischen Kommission ein Netz von 6`250 km aeromagnetischer Linien geflogen. Das Resultat dieser Aufnahme wurde auf 4 Karten im Massstab 1:100`000 dargestellt: 2 Karten des Totalfeldes (Flughöhen von 1500 m und 1100 m) und 2 Karten des Residualfeldes nach Abzug des regionalen Trends. Sie zeigen keine Anomalien, die eine Bestimmung der Tiefe der Grundgebirgsoberfläche und des darin eingesenkten Permo-Karbon-Troges ermöglichen würden. - Papierkarte: E. KLINGELE, 1982. - Vektorkarte: Online-Version, nur Residualfeld, E. KLINGELE, 2010.",ch.nagra.aeromagnetische-karte_1500.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Pro Natura Naturschutzgebiete,ch.pronatura.naturschutzgebiete,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Pro Natura Naturschutzgebiete||https://wms.geo.admin.ch/de/??||ch.pronatura.naturschutzgebiete||1.3.0,"Pro Natura sichert mit Verträgen über 868 Naturschutzgebiete in der Schweiz mit einer Gesamtfläche von rund 256 km2. Aus unterschiedlichen Gründen dürfen öffentlich nur 857 Gebiete dargestellt werden. In einem Teil dieser Gebiete führt Pro Natura die professionelle Betreuung selbst aus. 70 km2 davon sind im Eigentum von Pro Natura. Damit ist Pro Natura die grösste private Landbesitzerin der Schweiz. Für einen besseren Schutz oder zur Arrondierung und Aufwertung von Naturschutzgebieten sichert Pro Natura jedes Jahr zusätzliche Flächen oder kauft neue Parzellen. Eine Übersicht darüber gibt der jährliche Leistungsbericht. Sie verzichtet aber auch auf die Erneuerung von Verträgen, wenn der Schutz des Gebietes durch andere Massnahmen gewährleistet ist. Mit ihren Naturschutzgebieten sichert Pro Natura Lebensräume für unzählige Tier- und Pflanzenarten und schenkt Ihnen und den folgenden Generationen attraktive, unverbaute Landschaftselemente. Die Naturschutzgebiete von Pro Natura umfassen unter anderem auch Waldreservate.",ch.pronatura.naturschutzgebiete.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Bahnen/Skilifte Winter,ch.swisstopo.bahnen-winter,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bahnen/Skilifte Winter||https://wms.geo.admin.ch/de/??||ch.swisstopo.bahnen-winter||1.3.0,"Die Bahnen und Skilifte mit Winterbetrieb sind Bestandteil der Landeskarten mit Schneesportthematik für die Schweiz und das grenznahe Ausland. Der Datensatz wird in Zusammenarbeit mit dem Schweizer Alpen-Club SAC hergestellt und jährlich aktualisiert. Innerhalb der Schweiz handelt es sich um eine Objekt-Auswahl des Topografischen Landschaftsmodell TLM. Für die Richtigkeit, Vollständigkeit und Aktualität der Informationen übernehmen weder der Schweizer Alpen-Club SAC noch das Bundesamt für Landestopografie eine Gewähr. Dieser Layer wird idealerweise zusammen mit den Haltestellen des öffentlichen Verkehrs verwendet.",ch.swisstopo.bahnen-winter.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,DHM25 Reliefschattierung,ch.swisstopo.digitales-hoehenmodell_25_reliefschattierung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||DHM25 Reliefschattierung||https://wms.geo.admin.ch/de/??||ch.swisstopo.digitales-hoehenmodell_25_reliefschattierung||1.3.0,Die DHM25 Reliefschattierung ist ein Derivat aus dem digitalen Höhenmodell DHM25. Es erlaubt die Visualisierung des Reliefs der Schweiz und des angrenzenden Auslands. Die DHM25 Reliefschattierung ist ein digitales Schummerungsbild bei einem berechneten Lichteinfall von Azimuth 315° (Nord-West) und einem Winkel von 45. Das digitale Höhenmodell DHM25 ist eine Höhenmatrix mit einer Maschenweite von 25 m.,ch.swisstopo.digitales-hoehenmodell_25_reliefschattierung.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,LV95 Dreiecksvermaschung,ch.swisstopo.dreiecksvermaschung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||LV95 Dreiecksvermaschung||https://wms.geo.admin.ch/de/??||ch.swisstopo.dreiecksvermaschung||1.3.0,"Die Dreiecksvermaschung auf Stufe Landesvermessung (FINELTRA-LV) wurde in den Neunziger Jahren fertig gestellt und ermöglichte, Geodaten von LV03 nach LV95 und umgekehrt mit einer Genauigkeit von ungefähr einem Dezimeter zu transformieren. In den letzten Jahren wurde diese Dreiecksvermaschung durch die Kantone systematisch verdichtet und durch swisstopo in 2006 zu einem Datensatz mit der Bezeichnung CHENyx06 vereint. Mit CHENyx06 können Geodaten im Durchschnitt mit einer Genauigkeit von 2 cm von LV03 nach LV95 und umgekehrt transformiert werden. Bei den Eckpunkten der einzelnen Dreiecke handelt es sich um sogenannte Transformationsstützpunkte (TSP). Diese Punkte wurden sowohl im Bezugsrahmen LV03 wie auch in LV95 sehr präzise eingemessen. Die TSP der Kategorie 1 und 2 können im Fixpunkt-Datenservice-Viewer oder im nationalen Geodatenportal map.geo.admin.ch > Ebene Lagefixpunkte abgerufen werden. Informationen zu den anderen TSP`s sind bei den Kantonen erhältlich.",ch.swisstopo.dreiecksvermaschung.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,AGNES,ch.swisstopo.fixpunkte-agnes,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||AGNES||https://wms.geo.admin.ch/de/??||ch.swisstopo.fixpunkte-agnes||1.3.0,"Anstatt den neuen Bezugsrahmen LV95 dem Benutzer auf klassische Art und Weise über Punktprotokolle und genaue Koordinaten zur Verfügung zu stellen, ist es auch denkbar, dies durch permanente und stabil verankerte Global Navigation Satellite System (GNSS)-Stationen anzubieten. Aus diesem Ansatz entstand das automatische GNSS-Netz Schweiz (AGNES).",ch.swisstopo.fixpunkte-agnes.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Geoidmodell in CH1903,ch.swisstopo.geoidmodell-ch1903,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Geoidmodell in CH1903||https://wms.geo.admin.ch/de/??||ch.swisstopo.geoidmodell-ch1903||1.3.0,Geoidmodell der Schweiz in der Version von 2004 (CHGeo2004) im Bezugssystem CH1903. Es bildet die Null-Referenzfläche für die Höhenbestimmung (genäherter mittlerer Meeresspiegel) und dient der Umrechnung zwischen ellipsoidischen Höhen und orthometrischen Höhen LHN95. Die Geoidhöhen sind in einem regelmässigen Gitter von 1x1 km abgespeichert und werden mittels der biquadratischen Methode interpoliert. Das Modell liegt in verschiedenen Referenzsystemen und Datenformaten vor.,ch.swisstopo.geoidmodell-ch1903.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Geoidmodell in ETRS89,ch.swisstopo.geoidmodell-etrs89,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Geoidmodell in ETRS89||https://wms.geo.admin.ch/de/??||ch.swisstopo.geoidmodell-etrs89||1.3.0,Geoidmodell der Schweiz in der Version von 2004 (CHGeo2004) im Bezugssystem ETRS89. Es bildet die Null-Referenzfläche für die Höhenbestimmung (genäherter mittlerer Meeresspiegel) und dient der Umrechnung zwischen ellipsoidischen Höhen und orthometrischen Höhen LHN95. Die Geoidhöhen sind in einem regelmässigen Gitter von 30 x 30 Sekunden abgespeichert und werden mittels der biquadratischen Methode interpoliert. Das Modell liegt in verschiedenen Referenzsystemen und Datenformaten vor.,ch.swisstopo.geoidmodell-etrs89.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Anthrop. Bodenunruhe CH,ch.swisstopo.geologie-bodenunruhe,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Anthrop. Bodenunruhe CH||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-bodenunruhe||1.3.0,"Das Modell beschreibt die erwartete, mittlere seismische Bodenunruhe in nm/s im Frequenzbereich zwischen 1-40 Hz durch anthropogene Einflüsse. Das Modell ist aus Landnutzungs- und Verkehrsinfrastrukturdaten abgeleitet und wurde anhand von mehr als 600 seismologischen Testmessungen kalibriert. (Kraft, T., A high-resolution and calibrated model of man-made seismic noise for Europe, 76. Jahrestagung der DGG , Münster, 16. März 2016)",ch.swisstopo.geologie-bodenunruhe.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Tiefe Bohrungen,ch.swisstopo.geologie-bohrungen_tiefer_500,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Tiefe Bohrungen||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-bohrungen_tiefer_500||1.3.0,"Diese Karte zeigt die tiefen Bohrungen in der Schweiz an. Die Daten stammen vom Bundesamt für Landestopografie swisstopo, von Universitäten, Kantonen und privaten Unternehmen. Die Metadaten sind öffentlich zugänglich. Die damit verbundenen Dokumente, wenn sie öffentlich sind, sind über den Kartenviewer des Geoportal des Bundes (map.geo.admin.ch) zugänglich. Für Auskünfte über die Dokumentation wenden Sie sich bitte direkt an den Rechteinhaber. Die Karte wird regelmässig überarbeitet und stellt keinen Anspruch auf Vollständigkeit. MD = Measured depth, TVD = True vertical depth, TD = Total depth",ch.swisstopo.geologie-bohrungen_tiefer_500.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Terrestrische Strahlung,ch.swisstopo.geologie-dosisleistung-terrestrisch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Terrestrische Strahlung||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-dosisleistung-terrestrisch||1.3.0,"In Böden und Gesteinen kommen natürliche instabile Isotope verschiedener Elemente - zum Beispiel Uran, Thorium oder Kalium - vor, die bei ihrem Zerfall radioaktive Strahlung abgeben. Die obersten 30 bis 40 cm des Bodens liefern den Hauptteil der an der Oberfläche gemessenen Strahlung. Erfasst wird die terrestrische Dosisleistung einen Meter über dem Boden in der Masseinheit Nanosievert pro Stunde (nSv/h). In der Schweiz findet man vor allem in den Alpen Gesteine mit höheren Konzentrationen an Uran, Thorium und Kalium. Der Karte der terrestrischen Dosisleistung liegen verschiedene Messmethoden zugrunde: Zum einen wird die Radioaktivität anhand von Bodenproben durch gammaspektrometrische Messungen im Labor bestimmt. Die Aktivitäten werden aber auch mit Hilfe aeroradiometrischer und in-situ-gammaspektrometrischer Messungen vorgenommen. Da die Messpunkte heterogen über die Schweiz verteilt sind, wurden die vorhandenen Daten auf ein Gitternetz von 2 × 2 km interpoliert.",ch.swisstopo.geologie-dosisleistung-terrestrisch.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Letzteiszeitl. Max. (Vektor) 500,ch.swisstopo.geologie-eiszeit-lgm,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Letzteiszeitl. Max. (Vektor) 500||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-eiszeit-lgm||1.3.0,"Die Karte (GK500-LGM) stellt die grösste Gletscherausdehnung in der Schweiz während des Höhepunkts der letzten Eiszeit vor rund 24`000 Jahren dar. Mit ihr werden die aktuellsten Resultate der hiesigen Eiszeitforschung kartografisch hochwertig visualisiert. Aufbau und Rückschmelzen der Gletscher sind Ausdruck bedeutender klimagesteuerter Umweltveränderungen in der jüngeren erdgeschichtlichen Vergangenheit. - Von 'Schlüchter, C. (compil.) 2009. Die Schweiz während des letzteiszeitlichen Maximums (LGM), 1:500`000. GeoKarten500, Bundesamt für Landestopografie swisstopo, Wabern.'",ch.swisstopo.geologie-eiszeit-lgm.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Letzteiszeitl. Max. (Karte) 500,ch.swisstopo.geologie-eiszeit-lgm-raster,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Letzteiszeitl. Max. (Karte) 500||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-eiszeit-lgm-raster||1.3.0,"Die Karte (GK500-LGM) stellt die grösste Gletscherausdehnung in der Schweiz während des Höhepunkts der letzten Eiszeit vor rund 24`000 Jahren dar. Mit ihr werden die aktuellsten Resultate der hiesigen Eiszeitforschung kartografisch hochwertig visualisiert. Aufbau und Rückschmelzen der Gletscher sind Ausdruck bedeutender klimagesteuerter Umweltveränderungen in der jüngeren erdgeschichtlichen Vergangenheit. - Von 'Schlüchter, C. (compil.) 2009. Die Schweiz während des letzteiszeitlichen Maximums (LGM), 1:500`000. GeoKarten500, Bundesamt für Landestopografie swisstopo, Wabern.'",ch.swisstopo.geologie-eiszeit-lgm-raster.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Höhenmodell der Felsoberfläche,ch.swisstopo.geologie-felsoberflaeche_hoehenmodell,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Höhenmodell der Felsoberfläche||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-felsoberflaeche_hoehenmodell||1.3.0,"Das nationale Höhenmodell der Felsoberfläche stellt die Felsoberfläche dar, bzw. der Basis der Lockergesteine. Das Modell hat eine Rasterzellengrösse von 10 x 10 m und gibt die Höhe in Metern über dem Meeresspiegel an. Das Höhenmodell der Felsoberfläche (BEM) ist Teil des grösseren Datensatzes swissBEDROCK, der neben dem Mächtigkeitsmodell des Lockergesteins (TMUD) auch Unsicherheitsschätzungen und Änderungen gegenüber früheren Versionen enthält. Der vollständige Datensatz swissBEDROCK kann hier heruntergeladen oder auf viewer.swissgeol.ch zellenweise angezeigt und abgefragt werden.Das Modell besteht aus Daten Dritter und aus Teilen, die vom Bundesamt für Landestopografie modelliert wurden. Eine Datei mit Versionshinweisen enthält detaillierte Angaben zur Herkunft und zu den Eigenschaften der verschiedenen Modellkomponenten. Weitere Informationen zur Methodik und zum Arbeitsablauf finden Sie in der Modellbeschreibung. 3D-Modelle stellen Vereinfachungen der realen Geologie dar. Der Nutzer anerkennt, dass die Autoren alle zumutbaren Aufwände unternommen haben, um die Informationen im geologischen 3D-Modell zu verifizieren. Es gibt keine Garantie, dass die angegebenen Daten an einem bestimmten Punkt im Untergrund korrekt sind. Der Herausgeber ist unter keinen Umständen für jegliche Verluste oder Schäden materieller oder immaterieller Art haftbar, welche aus dem Zugriff auf, die Nutzung oder Nichtnutzung der veröffentlichen Informationen, durch Missbrauch oder technische Störungen entstehen.",ch.swisstopo.geologie-felsoberflaeche_hoehenmodell.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Geol. Generalkarte 200,ch.swisstopo.geologie-generalkarte-ggk200,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Geol. Generalkarte 200||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-generalkarte-ggk200||1.3.0,"Auf der Dufourkarte basierendes gesamtschweizerisches geologisches Kartenwerk. In acht Blättern, zwischen 1942 und 1964 erschienen, ist die geologische Generalkarte der Schweiz (GGK200) ein historisches Werk höchster Qualität. Die gedruckten Versionen der Blätter der Geologischen Generalkarte sind teilweise vergriffen, jedoch ist jedes Blatt als Pixelkarte erhältlich.",ch.swisstopo.geologie-generalkarte-ggk200.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,GeoCover - Vektordaten,ch.swisstopo.geologie-geocover,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||GeoCover - Vektordaten||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-geocover||1.3.0,"Die geologischen Datensätze GeoCover sind Geodaten, die die Geologie an der Oberfläche (2D) für das gesamte Gebiet der Schweiz darstellen. Diese Daten, die nach dem geologischen Datenmodell 2D standardisiert sind, werden derzeit aktualisiert (erste Aktualisierung für die gesamte Schweiz bis Ende 2030). Der Stand der Aktualisierung kann im Layer Einteilung GeoCover eingesehen werden, zusammen mit den Metadaten, die jeden Datensatz beschreiben. Für die aktualisierten Daten ist über das Werkzeug `Objektinformation` im Layer `GeoCover` ein kurzer Bericht für jedes betroffene Blatt verfügbar.",ch.swisstopo.geologie-geocover.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
Bund,Bouguer-Anomalien 500,ch.swisstopo.geologie-geodaesie-bouguer_anomalien,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Bouguer-Anomalien 500||https://wms.geo.admin.ch/de/??||ch.swisstopo.geologie-geodaesie-bouguer_anomalien||1.3.0,"Die Fallbeschleunigung oder Schwere hängt vom Ort des Messpunktes und der Massenverteilung im Untergrund ab. Als Bouguer-Anomalie bezeichnet man die Differenz zwischen der in einem bestimmten Punkt auf der Erdoberfläche gemessenen Schwere und jenem Schwerewert, welchen man für eine schalenförmig homogene Erde am selben Punkt erwarten würde. Die Bouguer-Anomalien sind mit Hilfe der internationalen Schwereformel von 1967 berechnet, wobei die Geländeeinwirkung bis 167 km Entfernung (Zone O2 nach Hayford) mit konstanter Dichte von 2670 kg/m3 berücksichtigt ist. Die Karte verdeutlicht einerseits die regionalen negativen Schwereanomalien entlang der Alpen und anderseits die positive Anomalie der Sesia-Finero-Zone, welche einen Massenüberschuss im Erdinnern bedeutet.- Von E. KLINGELE & R. OLIVIER, 1979- Neue Ausgabe R. OLIVIER, B. DUMONT & E. KLINGELE, 2008",ch.swisstopo.geologie-geodaesie-bouguer_anomalien.wms_ows_keywordlist,, https://wms.geo.admin.ch/, https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml,n.a.
